beta,time,cost
0.870000,103,2144685414876.517090
0.870000,103,2061558052656.807373
0.870000,103,2120372942417.374268
0.870000,103,2035642059979.804932
0.870000,103,2093536541283.711182
0.870000,103,2227682565236.618652
0.870000,103,2165071335909.990967
0.870000,103,2174892078985.979980
0.870000,103,2046626402617.401611
0.870000,103,2086669778978.597168
0.870000,103,2065264102570.639648
0.870000,103,2210140707587.817383
0.870000,103,2137654326339.235352
0.870000,103,2030119168258.844971
0.870000,103,2173128158641.350342
0.870000,103,2111033882105.399658
0.870000,103,2127541786242.864502
0.870000,103,2124727145566.207275
0.870000,103,2182289426569.612549
0.870000,103,2092733341660.057373
0.870000,103,2189933735229.620361
0.870000,103,2186497249137.150391
0.870000,103,2133120233891.777344
0.870000,103,2106285734253.198730
0.870000,103,2142969405135.102539
0.870000,103,2200804961747.357910
0.870000,103,2197773830554.994629
0.870000,103,2071855258895.573730
0.870000,103,2236038997167.801758
0.870000,103,2097254161916.757080
0.870000,103,2170673954971.779297
0.870000,103,2125603514729.817871
0.870000,103,2183951384594.488281
0.870000,103,2133223224128.852295
0.870000,103,2059470551592.775146
0.870000,103,2153569733458.799561
0.870000,103,2137931444777.472412
0.870000,103,2141447386386.790039
0.870000,103,2111872142266.579102
0.870000,103,2139912115216.050781
0.870000,103,2167311861138.085938
0.870000,103,2137569449715.811035
0.870000,103,2186117973645.389160
0.870000,103,2097667814574.882080
0.870000,103,2072133609188.068115
0.870000,103,2102492446970.544678
0.870000,103,2196237497949.541016
0.870000,103,2015308049202.534180
0.870000,103,2125478461119.484619
0.870000,103,2083865496044.979492
0.870000,103,2087941130253.957520
0.870000,103,2166472428569.761719
0.870000,103,2158429293280.324219
0.870000,103,2034081982448.148926
0.870000,103,2057803373091.532715
0.870000,103,2100995558348.538086
0.870000,103,2091289568907.569580
0.870000,103,2205060804466.547852
0.870000,103,2140291001773.441406
0.870000,103,2138457266137.109131
0.870000,103,2125634420413.662109
0.870000,103,2209295278469.385742
0.870000,103,2126297347428.364990
0.870000,103,2065798908023.958008
0.870000,103,2154458231623.154541
0.870000,103,2112161529178.696777
0.870000,103,2123642510329.954102
0.870000,103,2123567130868.765381
0.870000,103,2061620445592.082764
0.870000,103,2102953783642.586914
0.870000,103,2270684124942.830078
0.870000,103,2023456544950.431641
0.870000,103,2065184833086.759277
0.870000,103,2138124713896.487793
0.870000,103,2107928026325.544434
0.870000,103,2023092776872.936523
0.870000,103,2101540196275.033203
0.870000,103,2175128230537.457275
0.870000,103,2152760368112.347900
0.870000,103,2082925445061.812256
0.870000,103,2178207901306.325439
0.870000,103,2073901018269.613525
0.870000,103,2169035665613.770752
0.870000,103,2128902203022.300293
0.870000,103,2104554266455.447510
0.870000,103,2077083438490.657227
0.870000,103,2185598798370.538574
0.870000,103,2101281174609.955078
0.870000,103,2060828463402.076660
0.870000,103,2153705719840.505371
0.870000,103,2122522673700.187012
0.870000,103,2104750710624.301514
0.870000,103,2109539735391.477295
0.870000,103,2100960188503.663818
0.870000,103,2027022673095.191895
0.870000,103,2161717235800.560547
0.870000,103,2104857468640.751953
0.870000,103,2114302501543.729004
0.870000,103,2109480071101.732910
0.870000,103,2089353210875.825195
0.870000,103,2122582928998.782227
0.870000,103,2195075576191.543701
0.870000,103,2024138704739.219971
0.870000,103,2092162762041.066162
0.870000,103,2105243341367.793213
0.870000,103,2096619730377.335938
0.870000,103,2123559740903.790527
0.870000,103,2169373738451.115479
0.870000,103,2100452777798.806152
0.870000,103,2159768426657.564697
0.870000,103,2095527978067.388916
0.870000,103,2121830541442.081543
0.870000,103,2126269415701.639404
0.870000,103,2145918998808.567139
0.870000,103,2098714032864.775146
0.870000,103,2075160028323.674805
0.870000,103,2157643965617.473145
0.870000,103,2113815472454.259033
0.870000,103,2063538132908.437256
0.870000,103,2080354368968.933838
0.870000,103,2087700719443.686035
0.870000,103,2119648925279.231445
0.870000,103,2152570520584.962891
0.870000,103,2165462124558.736328
0.870000,103,2151046029731.122559
0.870000,103,2104521026731.332520
0.870000,103,2140733882288.571777
0.870000,103,2176475687451.819092
0.870000,103,2135520142861.808105
0.870000,103,2143909454303.128662
0.870000,103,2098858998946.056641
0.870000,103,2119669875542.985596
0.870000,103,2180893071192.764648
0.870000,103,2099546524930.689941
0.870000,103,2128499674962.419189
0.870000,103,2175795921337.756592
0.870000,103,2085856151246.033203
0.870000,103,2140387744440.393555
0.870000,103,2197298397930.773682
0.870000,103,2184447403407.541260
0.870000,103,2205337576334.538086
0.870000,103,2127464720736.828125
0.870000,103,2114371116483.490723
0.870000,103,2159498065339.278320
0.870000,103,2119729155217.219238
0.870000,104,2106411578967.434082
0.870000,103,2040187818561.659668
0.870000,103,2181450940547.244629
0.870000,103,2066595371857.655273
0.870000,103,2059128176360.682861
0.870000,103,2163882275115.942627
0.870000,103,2170323617810.123535
0.870000,103,2087269421942.770996
0.870000,103,2238697191824.920898
0.870000,103,2130603113133.012695
0.870000,103,2148323639254.628906
0.870000,103,2089855464605.082764
0.870000,103,2061514307838.624023
0.870000,103,2029818601167.300537
0.870000,103,2237470335168.054199
0.870000,103,2097465889015.137451
0.870000,103,2054713240643.781738
0.870000,103,2150044314233.371094
0.870000,103,2107802217055.927002
0.870000,103,2099367953923.364990
0.870000,103,2154011957581.366699
0.870000,103,2116503144181.386719
0.870000,103,2205536180559.932129
0.870000,103,2122345461147.063232
0.870000,103,2181829315147.169189
0.870000,103,2157492340112.517822
0.870000,103,2171186460199.493896
0.870000,103,2109123953982.225586
0.870000,103,2165590606177.343262
0.870000,103,2052130348785.354004
0.870000,103,2120732048672.930176
0.870000,103,2125721429512.837891
0.870000,103,2176464207680.067383
0.870000,103,2080934173567.383789
0.870000,103,2148139690449.988281
0.870000,103,2140908029779.342285
0.870000,103,2171846101969.557129
0.870000,103,2199985051302.753906
0.870000,103,2139234964343.503174
0.870000,103,2145324493200.054932
0.870000,103,2131885293243.292725
0.870000,103,2094266578638.754883
0.870000,103,2249335434891.895996
0.870000,103,2153533012358.542236
0.870000,103,2163936443024.571289
0.870000,103,2143197335338.659668
0.870000,103,2079923901628.055908
0.870000,103,2067685142733.952637
0.870000,103,2125658954751.491699
0.870000,103,2146825756664.785156
0.870000,103,2139177007620.350098
0.870000,103,2070463982285.126709
0.870000,103,2097818640522.141846
0.870000,103,2108685999193.653320
0.870000,103,2111107769831.524414
0.870000,103,2169519082997.886719
0.870000,103,2193428916719.561768
0.870000,103,2118910637658.153809
0.870000,103,2137522855062.344482
0.870000,103,2156964612981.738281
0.870000,103,2100417046585.410400
0.870000,103,2113947953672.213379
0.870000,103,2086427396003.608643
0.870000,103,2111225258598.206055
0.870000,103,2113471695080.003662
0.870000,103,2104969890885.095947
0.870000,103,2135191005203.437256
0.870000,103,2084944662923.173828
0.870000,103,2096340141766.747559
0.870000,103,2172498692834.235596
0.870000,103,2106886837434.829102
0.870000,103,2137018521413.406494
0.870000,103,2068012290811.945801
0.870000,103,2128231160662.500732
0.870000,103,2140143853782.905273
0.870000,103,2136492007987.549072
0.870000,103,2129930267557.948486
0.870000,103,2113235013178.580078
0.870000,103,2084459400669.871094
0.870000,103,2144011487017.694336
0.870000,103,2044456079219.283936
0.870000,103,2137350195814.114258
0.870000,103,2190787922539.737061
0.870000,103,2143082451345.569336
0.870000,103,2111798221043.305176
0.870000,103,2141782976470.674805
0.870000,103,2101565239863.340088
0.870000,103,2039505487260.366211
0.870000,103,2086634660668.524170
0.870000,103,2136568520188.037109
0.870000,103,2070802252571.830078
0.870000,103,2062637022444.140869
0.870000,103,2101794701199.420410
0.870000,103,1989768229498.700195
0.870000,103,2139835649002.420898
0.870000,103,2141105022065.918457
0.870000,103,2074214729454.209229
0.870000,103,2140967898329.640625
0.870000,103,2000728709388.349609
0.870000,103,2113938728986.586670
0.870000,103,2172945767648.035156
0.870000,103,2153099155085.725098
0.870000,103,2155169417957.860107
0.870000,103,2158122782426.360840
0.870000,103,2138432323599.654541
0.870000,103,2176701198970.818115
0.870000,103,2171172428260.208496
0.870000,103,2172336177538.957031
0.870000,103,2143360883396.996582
0.870000,103,2155628387050.651123
0.870000,103,2157894442600.583984
0.870000,103,2159196144605.219727
0.870000,103,2029934796870.157715
0.870000,103,2204018919012.778320
0.870000,103,2079072560538.403076
0.870000,103,2145025844920.478027
0.870000,103,2093203350386.246094
0.870000,103,2149550691800.162598
0.870000,103,2093354618838.488525
0.870000,103,2156091421014.383057
0.870000,103,2163870490568.439697
0.870000,103,2124164319649.215088
0.870000,103,2137942958036.822754
0.870000,103,2050595307348.428467
0.870000,103,2009738405918.834473
0.870000,103,2043369169298.973389
0.870000,103,2148203058926.870361
0.870000,103,2081358629390.972900
0.870000,103,2066569447864.467773
0.870000,103,2096521436379.536621
0.870000,103,2224946048828.115234
0.870000,103,2096824994866.238037
0.870000,103,2184316651608.560547
0.870000,103,2149323674989.406250
0.870000,103,2148850466679.790039
0.870000,103,2245398121020.816406
0.870000,103,2092625174858.675049
0.870000,103,2137793711287.447266
0.870000,103,2156798361859.055664
0.870000,103,2067686207344.801025
0.870000,103,2223957730085.751953
0.870000,103,2082986863811.875000
0.870000,103,2076596254386.926270
0.870000,103,2123074841840.855225
0.870000,103,2130219400147.632080
0.870000,103,2098486430436.436035
0.870000,103,2177278966613.950684
0.870000,103,2138431040342.575439
0.870000,103,2151799228470.323242
0.870000,103,2073977094480.085693
0.870000,103,2172634688558.218994
0.870000,103,2208360536655.800781
0.870000,103,2099190645434.148926
0.870000,103,2096025322742.031494
0.870000,103,2222227923343.663086
0.870000,103,2059692077793.536865
0.870000,103,2184732418023.591064
0.870000,103,2102655384113.732910
0.870000,103,2133421891904.334961
0.870000,103,2157824019151.733398
0.870000,103,2111509542109.976807
0.870000,103,2185375012956.067627
0.870000,103,2233121805382.070801
0.870000,103,2158055223949.764648
0.870000,103,2061898521402.992188
0.870000,103,2218491183926.198242
0.870000,103,2118638302983.939453
0.870000,103,2136624789474.355469
0.870000,103,2060713931700.872314
0.870000,103,2199320600377.525879
0.870000,103,2152982542299.663574
0.870000,103,2038738812157.062988
0.870000,103,2098465979510.098145
0.870000,103,2041426163136.686768
0.870000,103,2067308227087.758789
0.870000,103,2041121370948.280518
0.870000,103,2179835130429.515625
0.870000,103,2124495967497.707520
0.870000,103,2162840857673.969238
0.870000,103,2149259602667.821533
0.870000,103,2080072825122.543701
0.870000,103,2085395846156.313721
0.870000,103,2188982859176.616943
0.870000,104,2137998992873.137695
0.870000,103,2176629704785.405273
0.870000,103,2096044175158.496826
0.870000,103,2020826425875.335938
0.870000,103,2211044498262.887207
0.870000,103,2145756490334.295654
0.870000,103,2158052398739.831787
0.870000,103,2188062522765.637451
0.870000,103,2034803045498.288086
0.870000,103,2202405390555.809082
0.870000,103,2102732508189.831787
0.870000,103,2243535628825.050781
0.870000,103,2092396616768.118652
0.870000,103,2077641834387.528564
0.870000,103,2144114833890.276367
0.870000,103,2088105048652.850586
0.870000,103,2155673414181.626221
0.870000,103,2161196607438.767578
0.870000,103,2155811098883.312256
0.870000,103,2183198981402.157715
0.870000,103,2148122397540.099365
0.870000,103,2180103011168.705078
0.870000,103,2114500135018.074951
0.870000,103,2084781241119.201904
0.870000,103,2075041660794.174805
0.870000,103,2073585478838.962402
0.870000,103,2182670333932.020996
0.870000,103,2148869005038.751221
0.870000,103,2145962158518.659668
0.870000,103,2071383989702.754395
0.870000,103,2085757944433.969482
0.870000,103,2171166280190.442871
0.870000,103,2086058920720.795166
0.870000,103,2138740196044.955078
0.870000,103,2241753793045.984375
0.870000,103,2138240090971.017822
0.870000,103,2114237450503.766357
0.870000,103,2117418863273.604980
0.870000,103,2077341305402.067871
0.870000,103,2059594208224.186523
0.870000,103,2122126831277.293213
0.870000,103,2027069726166.108154
0.870000,104,2103935176097.086426
0.870000,103,2112067833322.857666
0.870000,103,2076751755437.720215
0.870000,103,2097023243043.129395
0.870000,103,2063132178696.901855
0.870000,103,2131799006815.276611
0.870000,103,2052802447948.444092
0.870000,103,2120272578389.324951
0.870000,103,2112939332236.079102
0.870000,103,2144028931702.118408
0.870000,103,2069413913344.399170
0.870000,103,2146812411401.110840
0.870000,103,2057470769425.289795
0.870000,103,2154603578957.162354
0.870000,103,2137922190395.338867
0.870000,103,2146027750519.556152
0.870000,103,2135023488486.919434
0.870000,103,2038543364004.364502
0.870000,103,2232118858729.795410
0.870000,103,2108417446115.945068
0.870000,103,2135064828912.442139
0.870000,103,2116420831003.515137
0.870000,103,2170704178316.162109
0.870000,103,2041374064552.559326
0.870000,103,2116752531232.355225
0.870000,103,2058623070644.554199
0.870000,103,2137587699418.946045
0.870000,103,2090807093273.457031
0.870000,103,2248014764146.450684
0.870000,103,2050810039969.374023
0.870000,103,2165606667138.732910
0.870000,103,2154693271202.110596
0.870000,103,2187559141230.095215
0.870000,103,2237312901630.282227
0.870000,103,2156292208296.792725
0.870000,103,2023521592539.576904
0.870000,103,2133802273971.661621
0.870000,103,2138842436416.770264
0.870000,103,2176792851248.913086
0.870000,103,2092286603705.122070
0.870000,103,2125983956548.186035
0.870000,103,2217141307025.263672
0.870000,103,2146859202931.383545
0.870000,103,2163612416009.954834
0.870000,103,2162520707562.698975
0.870000,103,2176447370362.362305
0.870000,103,2138496178210.654541
0.870000,103,2113428495640.253174
0.870000,103,2170687176071.387939
0.870000,103,2172175626612.070312
0.870000,103,2126412233747.133545
0.870000,103,2130851083830.063721
0.870000,103,2084784139055.734619
0.870000,103,2072032049783.837646
0.870000,103,2175187078072.018799
0.870000,103,2057360161553.769287
0.870000,103,2040112219755.982910
0.870000,103,2121210185475.945068
0.870000,103,2143079480466.482910
0.870000,103,2094429234953.517822
0.870000,103,2156777912095.245117
0.870000,103,2019503248692.745850
0.870000,103,2142030073652.464844
0.870000,103,2135021245137.807861
0.870000,103,2053916188733.906250
0.870000,103,2052190656357.159180
0.870000,103,2107020908753.358398
0.870000,103,2148000400907.908203
0.870000,103,2144169347903.888184
0.870000,103,2160152711810.053711
0.870000,103,2136752349244.227783
0.870000,103,2119308352735.637695
0.870000,103,2007386930782.394043
0.870000,103,2165686937232.589844
0.870000,103,2062863699767.241211
0.870000,104,2129692096786.156494
0.870000,103,2134094376198.486816
0.870000,103,2163799634711.314209
0.870000,103,2169929500001.297119
0.870000,103,2160672366730.665039
0.870000,103,2174611935588.736572
0.870000,103,2102704424282.780273
0.870000,103,2167462013221.526611
0.870000,103,2081544751198.878174
0.870000,103,2073393952195.290527
0.870000,103,2155044099068.114746
0.870000,103,2179080879059.585205
0.870000,103,2213068060628.880371
0.870000,103,2114354105797.322510
0.870000,103,2231520249541.557617
0.870000,103,2105353727909.321777
0.870000,103,2157177468190.530273
0.870000,103,2077250305571.680664
0.870000,103,2067830131711.937256
0.870000,103,2145714792971.955811
0.870000,103,2237481819664.329590
0.870000,103,2024780822430.728271
0.870000,103,2117481957012.278809
0.870000,103,2051046353712.497559
0.870000,103,2169713889951.084717
0.870000,103,2202649907720.035156
0.870000,103,2007159741919.234375
0.870000,103,2078882444482.540283
0.870000,103,2229597910026.542969
0.870000,104,2054909087481.764648
0.870000,103,2082683659912.395264
0.870000,103,2108286773885.877686
0.870000,103,2239437115362.721680
0.870000,103,2130136685747.284424
0.870000,103,2128972586145.882080
0.870000,103,2098195294887.925781
0.870000,103,2068254922171.097412
0.870000,103,2066872346833.155518
0.870000,103,2119320667777.724609
0.870000,103,2200678272705.008789
0.870000,103,2065626759447.494629
0.870000,103,2167327014943.911377
0.870000,103,2076205102330.422607
0.870000,103,2152583590856.741699
0.870000,103,2109411118474.160400
0.870000,103,2106581142202.258301
0.870000,103,2192827563181.200195
0.870000,103,2154297246494.483887
0.870000,103,2138863956230.291504
0.870000,103,2162166380115.256836
0.870000,103,2051707780125.348633
0.870000,103,2169597107229.879395
0.870000,103,2125788819900.329590
0.870000,103,2153388358277.083252
0.870000,103,2062977494523.930420
0.870000,103,2108375080875.002686
0.870000,103,2119799178348.118408
0.870000,103,2037890954121.026855
0.870000,103,2111630907822.809814
0.870000,103,2056030071316.546143
0.870000,103,2186634981124.667969
0.870000,103,2093261222909.572021
0.870000,103,2056597144872.329590
0.870000,103,2072893614924.833496
0.870000,103,2101828873311.279541
0.870000,103,2129381410840.197754
0.870000,103,2093957310405.492432
0.870000,103,2163573644204.149414
0.870000,103,2151326955654.132324
0.870000,103,2145722796969.234131
0.870000,103,2137381894230.110596
0.870000,103,2122882984922.345947
0.870000,103,2116090493059.282715
0.870000,103,2158360732736.531006
0.870000,103,2176187726505.391357
0.870000,103,2168136404435.913574
0.870000,103,2011527988856.901367
0.870000,103,2097465291290.951416
0.870000,103,2145269574461.489990
0.870000,103,2069165584114.992920
0.870000,103,2187385683580.798828
0.870000,103,2170032828930.715332
0.870000,103,2085772825278.333252
0.870000,103,2082521099374.822510
0.870000,103,2169046059835.510498
0.870000,103,2101168158326.069580
0.870000,103,2116572433613.045166
0.870000,103,2158107717438.601562
0.870000,103,2100804213190.561768
0.870000,103,2110868941314.365234
0.870000,103,2157564775819.863037
0.870000,103,2174194770068.173828
0.870000,103,2050323252689.610352
0.870000,103,2007773564399.323486
0.870000,103,2109110814673.048096
0.870000,103,2057343475974.357910
0.870000,103,2073205630773.550537
0.870000,103,2182850347548.165527
0.870000,103,2124649414423.126709
0.870000,103,2217022429428.085449
0.870000,103,2166732303239.023682
0.870000,103,2204851032333.069336
0.870000,103,2201569520681.417969
0.870000,103,2090285569357.110352
0.870000,103,2092669736570.028320
0.870000,103,2132938083261.341309
0.870000,103,2028535314870.802979
0.870000,103,2101415252221.446045
0.870000,103,2081491681962.683105
0.870000,103,2125617936456.007324
0.870000,103,2047911593565.206543
0.870000,103,2124553937063.497070
0.870000,103,2165623909766.168945
0.870000,103,2182081098356.481201
0.870000,103,2154155691637.726318
0.870000,103,2166420097260.791748
0.870000,103,2276241349780.692871
0.870000,103,2084017592833.957275
0.870000,103,2071367548541.884521
0.870000,103,2146028104850.626221
0.870000,103,2117007540848.254639
0.880000,103,2095067855482.617188
0.880000,103,2168919224846.283203
0.880000,103,2156275654403.399170
0.880000,103,2112404405686.449707
0.880000,103,2180407195819.229004
0.880000,103,2093393122296.343750
0.880000,103,2116225496001.252441
0.880000,103,2093249969291.255371
0.880000,103,2142916093324.991211
0.880000,103,2125589653219.697266
0.880000,103,2142978227897.362305
0.880000,103,2082078011076.995605
0.880000,103,2201808757036.225586
0.880000,103,2114936856201.986084
0.880000,103,2133234681476.504395
0.880000,103,2115779878649.731445
0.880000,103,2182443450871.305420
0.880000,103,2181089701355.430176
0.880000,103,2069326955435.416504
0.880000,104,2181059689615.689209
0.880000,103,2159222604984.438965
0.880000,103,2141869921424.628174
0.880000,103,2016369461177.325439
0.880000,103,2190339118118.650391
0.880000,103,2206004309768.316895
0.880000,103,2062189520536.345703
0.880000,103,2153264616089.235352
0.880000,103,2154782085004.900146
0.880000,103,2184562969452.061523
0.880000,103,2033061983072.374512
0.880000,103,2053897283921.867920
0.880000,103,2152586187805.880371
0.880000,103,2118192063119.341309
0.880000,103,2087578726894.115967
0.880000,104,2174214720608.499268
0.880000,103,2203342103805.178223
0.880000,103,2164778335326.556396
0.880000,103,2080566702700.918457
0.880000,103,2154166606018.646240
0.880000,103,2118167725565.124756
0.880000,103,2158907658123.837158
0.880000,103,2035499991904.745361
0.880000,103,2130626273681.652832
0.880000,103,2176850841353.453613
0.880000,103,2081076494577.762451
0.880000,103,2077863653903.535400
0.880000,103,2208521240728.713867
0.880000,103,2094232523068.416748
0.880000,103,2166417112298.788086
0.880000,103,2142076880438.526855
0.880000,103,2181532623415.561279
0.880000,103,2117900060152.098877
0.880000,103,2185816473144.079102
0.880000,103,2139064127482.688721
0.880000,103,2228906219449.353027
0.880000,103,2262120016404.614746
0.880000,103,2165627141437.651611
0.880000,103,2149048261056.619629
0.880000,103,2180281560331.900391
0.880000,103,2025615072666.340332
0.880000,103,2163671501464.563721
0.880000,103,2164569390407.224609
0.880000,103,2175540343959.932373
0.880000,103,2145011556627.758301
0.880000,103,2148583200670.167236
0.880000,103,2070661770505.652344
0.880000,103,2075330781142.967529
0.880000,103,2088953451475.916016
0.880000,103,2112357809840.551270
0.880000,103,2239427596099.638672
0.880000,103,2075527916347.357666
0.880000,103,2138461098201.262451
0.880000,103,2134676270990.211182
0.880000,103,2093984938848.574951
0.880000,103,2080981633825.710938
0.880000,103,2232626093311.524902
0.880000,103,2169903623573.626953
0.880000,103,2201047525900.187500
0.880000,103,2157659818518.779297
0.880000,103,2102986721556.614502
0.880000,103,2157914324440.312012
0.880000,103,2139508692607.391357
0.880000,103,2233884818731.409668
0.880000,103,2231007550123.922852
0.880000,104,2023529526967.024902
0.880000,103,2150181965571.253418
0.880000,103,2166674786796.661133
0.880000,103,2117445581221.693359
0.880000,103,2046218914055.555664
0.880000,103,2129556538072.280518
0.880000,103,2168859559831.398682
0.880000,103,2126198705745.902344
0.880000,103,2222966698495.049316
0.880000,103,2103484044294.971924
0.880000,103,2018575911722.177734
0.880000,103,2160121411934.213623
0.880000,103,2153503368237.777832
0.880000,103,2128559418051.645996
0.880000,103,2278740928664.463379
0.880000,103,2110661088851.187988
0.880000,103,2103138479862.538330
0.880000,103,2115200980812.416016
0.880000,103,2185379626842.220459
0.880000,103,2150135040690.323486
0.880000,103,2187987671777.331787
0.880000,103,2137710224009.780273
0.880000,103,2241552936710.689453
0.880000,103,2200622144124.402344
0.880000,103,2189908779188.345703
0.880000,103,2027780835457.065674
0.880000,103,2107957763802.246338
0.880000,103,2235688209684.467285
0.880000,103,2185417840142.200439
0.880000,103,2069211783320.510254
0.880000,103,2211611173009.527344
0.880000,103,2103312643481.384033
0.880000,103,2231480681731.144043
0.880000,103,2147294879712.687012
0.880000,103,2145636982197.339600
0.880000,103,2152747529911.331787
0.880000,103,2166529230867.578369
0.880000,103,2162798776462.105225
0.880000,103,2188427489059.830322
0.880000,103,2139504601782.202881
0.880000,103,2152776124784.659180
0.880000,103,2082500342306.650391
0.880000,103,2238825814269.156250
0.880000,103,2005238381765.262939
0.880000,103,2098293396251.744873
0.880000,103,2108022751632.558350
0.880000,103,2165792780890.416504
0.880000,103,2205193577339.972656
0.880000,103,2131637305480.184326
0.880000,103,2133851603952.922607
0.880000,103,2115604250665.178955
0.880000,103,2102160193817.722412
0.880000,103,2161989076511.513428
0.880000,103,2177669175946.333984
0.880000,103,2231643604358.620117
0.880000,103,2196255580532.311768
0.880000,103,2158516957038.579102
0.880000,103,2205475249869.872070
0.880000,103,2187095768334.932861
0.880000,103,2019634003009.663330
0.880000,103,2097300299276.504883
0.880000,103,2060492159485.565674
0.880000,103,1985442364873.034912
0.880000,103,2177588940528.769775
0.880000,103,2099867423744.369385
0.880000,103,2162706247226.504150
0.880000,103,2142293016632.139648
0.880000,103,2137423739265.025879
0.880000,103,2213602620666.048340
0.880000,103,2168181705517.992432
0.880000,103,2138241997529.484863
0.880000,103,2184646231164.867432
0.880000,103,2122064201434.612305
0.880000,103,2096680855462.888428
0.880000,103,2163433493901.140137
0.880000,103,2157353343272.893799
0.880000,103,2166531545326.836426
0.880000,103,2150547943922.548584
0.880000,103,2075445813431.296143
0.880000,103,2163743894572.087158
0.880000,103,2157186954547.964355
0.880000,103,2115385622184.997070
0.880000,103,2141865101801.768799
0.880000,103,2192714212461.090820
0.880000,103,2160315926744.262695
0.880000,103,2182502763588.368652
0.880000,103,2179160810770.171143
0.880000,103,2181454034382.260254
0.880000,103,2045628686044.991455
0.880000,103,2127828611405.721191
0.880000,103,2138516660110.402832
0.880000,103,2096236575804.842041
0.880000,103,2146236214553.668701
0.880000,103,2204308815337.365723
0.880000,103,2218303222150.552246
0.880000,103,2167862466049.024658
0.880000,103,2202358478903.053223
0.880000,103,2096401089414.034424
0.880000,103,2103493189381.765869
0.880000,103,2292849224292.164062
0.880000,103,2073065765050.484375
0.880000,103,2121445796281.561035
0.880000,103,2070686508418.626709
0.880000,103,2136697452454.949463
0.880000,103,2170946859551.440918
0.880000,103,2120496124266.939941
0.880000,103,2186136282627.663818
0.880000,103,2122183716969.507812
0.880000,103,2096268182376.667725
0.880000,103,2146574094435.562500
0.880000,103,2138662500124.801514
0.880000,103,2159510496155.149170
0.880000,103,2300128978127.174316
0.880000,103,2250788166625.438965
0.880000,103,2162548855683.140381
0.880000,103,2159777964934.306885
0.880000,103,2045136883931.157471
0.880000,103,2170065003104.468506
0.880000,103,2162789024207.960205
0.880000,103,2152004716030.553223
0.880000,103,2111443063719.530029
0.880000,103,2179563361618.896729
0.880000,103,2147334349967.114014
0.880000,103,2084696196257.855469
0.880000,103,2081220433384.854980
0.880000,103,2176791480605.869385
0.880000,103,2165980532659.157959
0.880000,103,2159900441214.790527
0.880000,103,2100385476771.709717
0.880000,103,1989731038999.335205
0.880000,103,2173689241674.803711
0.880000,103,2071158819738.601318
0.880000,103,2151134357991.692627
0.880000,103,2286165516132.120117
0.880000,103,2100618851073.146729
0.880000,103,2169689189933.906738
0.880000,103,2088040813720.617676
0.880000,103,2172094292117.438721
0.880000,103,2186033687213.451172
0.880000,103,2139262770568.396240
0.880000,103,2195755266809.803467
0.880000,103,2139248030092.542480
0.880000,103,2124779716211.034180
0.880000,103,2074584313393.159912
0.880000,103,2142079738075.570801
0.880000,103,2083699097844.577393
0.880000,103,2113988684711.320801
0.880000,103,2198261535055.197266
0.880000,103,2061834820670.937988
0.880000,103,2093630058412.564209
0.880000,103,2119216315567.952637
0.880000,103,2094976449895.754150
0.880000,103,2221671853268.221191
0.880000,103,2142726311841.373779
0.880000,103,2086899691880.832520
0.880000,103,2069327868033.454590
0.880000,103,2176548663562.455078
0.880000,103,2127040904254.736084
0.880000,103,2128666439222.891846
0.880000,103,2111542131855.338379
0.880000,103,2214743729857.832031
0.880000,103,2193542797782.456299
0.880000,103,2152849178392.412109
0.880000,103,2097632735351.490723
0.880000,103,2161159834624.948730
0.880000,103,2120099833424.089600
0.880000,103,2132675783790.119385
0.880000,103,2093314578728.593994
0.880000,103,2143870255114.257324
0.880000,103,2203353323153.849609
0.880000,103,2136046397737.509521
0.880000,103,2144581636779.275391
0.880000,103,2161277549736.277588
0.880000,103,2090785014597.918701
0.880000,103,2206228366177.306152
0.880000,103,2214588616388.554688
0.880000,103,2083768683664.116699
0.880000,103,2128160881078.798340
0.880000,103,2144235021323.813965
0.880000,103,2208045308112.033203
0.880000,103,2096597484825.359863
0.880000,103,2184440414064.421875
0.880000,103,2231286823332.616699
0.880000,103,2101009332687.645752
0.880000,103,2062967067318.478760
0.880000,103,2148425251099.614990
0.880000,103,2111169986467.714600
0.880000,103,2258152444717.451172
0.880000,103,2065053420434.963135
0.880000,103,2190484641816.923096
0.880000,103,2032961178843.571533
0.880000,103,2110680285500.681641
0.880000,103,2148848116502.788574
0.880000,103,2116388163019.494385
0.880000,103,2130948343721.701416
0.880000,103,2123956608824.917969
0.880000,103,2045732842923.450684
0.880000,103,2242413849117.260254
0.880000,103,2127716481365.066650
0.880000,103,2053763417432.307373
0.880000,103,2159409449625.251953
0.880000,103,2070764190254.822266
0.880000,103,2138251380510.307373
0.880000,103,2048731907662.207764
0.880000,103,2105332905949.163330
0.880000,103,2239419351929.763184
0.880000,103,2256641034179.280273
0.880000,103,2130955694866.215332
0.880000,103,2145382769033.071777
0.880000,103,2113642451389.750977
0.880000,103,2107549981012.298584
0.880000,103,2141400534169.122803
0.880000,103,2201976871009.966309
0.880000,103,2068526035640.393311
0.880000,103,2128246806726.183350
0.880000,103,2114440457150.431641
0.880000,103,2138928175468.090332
0.880000,103,2134986650799.150391
0.880000,103,2195606085981.500488
0.880000,103,2105761415245.452637
0.880000,103,2198624119860.349121
0.880000,103,2197030808500.049316
0.880000,103,2143551024113.254639
0.880000,103,2116169610086.772949
